question,wrong_choices,correct_answer
Which Prophet is called Jadd-ul-Anbiya?,"A. Hazrat Adam A.S
B. Hazrat Nooh A.S

D. Hazrat Shoaib A.S",C. Hazrat Ibrahim A.S
What was the age of Hazrat Hanzala (R.A) when he was Martyr in Gazwa Uhud?,"A. 26 Years

C. 30 Years
D. 20 Years",B. 24 Years
Generally Ayahs of Sajdahs are included in _____________ Surahs.,"A. Madina

C. Both
D. None of these",B. Makki
The word Islam occurs how many times in The Holy Quran?,"B. 8 times
C. 6 times
D. 5 times",A. 10 times
"Name the woman, after Hazrat Khadija (RA) who embraced Islam?","B. Ummay Aimen (R.A)
C. Sumayyah binti Khayyat (R.A)
D. None of these",A. Lubaba bint Haris (R.A)
Hazrat Fatima (R.A) went to which Khalifa for Bagh e Fadak?,"B. Hazrat Umar (R.A)
C. Hazrat Usman (R.A)
D. Hazrat Muwaiya (R.A)",A. Hazrat Abu Bakar Siddique
Which Sahabi is known as Tarjuman ul Quran?,"A. Hazrat Abu Huraira
B. Hazrat Hanzala
C. Hazrat Usman",D. Hazrat Abdullah bin Abbas
The Nation of Samood was preached by __________?,"A. Hazrat Yaqoob (AS)

C. Hazrat Hood (AS)
D. Hazrat Loot (AS)",B. Hazrat Saleh (AS)
Hazrat Sulaiman (AS) founded the following famous mosque?,"B. Al-Kartaba
C. Blue Mosque of Istanbul
D.  None of the above",A.  AL-Aqsa
Who put diacritical marks for the first time in Quran-e-Pak?,"A. Imam Malik R.A
B. Imam Shafi R.A

D. All of these",C. Hazart Abu al-Aswad al-Du’ali RA
Ziarat-e- Tawaf is _______________?,"B. Wajib
C. Nafli
D. none of these",A. Faraz
Hazrat Khalid Bin Waleed (RA) embraced Islam in which Hijri?,"B. 7th A.H
C. 8th A.H
D. 9th A.H",A. 6th A.H
According to the order of Holy Quran Surah Al-Jinn is _____ chapter of Holy Quran?,"A. 48
B. 62

D. 110",C. 72
Which of the following is fatherless Prophet?,"A. Hazrat Haroon (A.S)
B. Hazrat Musa (A.S)

D. None of these",C. Hazrat Adam (A.S)
What was the name of the devil before being cursed?,"A. Sheetan
B. Devil

D. None of these",C. Azazeel
Name the Sahabi who died in last?,"A. Hazrat Haris R.A

C. Hazrat Salman farsi R. A
D. Hazrat Abu Zar Ghafari R.A",B. Anas Bin Malik R.A
What was the mother name of Hazrat Maryam A.S?,"B. Salma
C. Zuhrah
D. None of these",A. Hannah
Father’s name of Hazrat Maryam A.S?,"A. Afaan

C. Rehman
D. None of these",B. Imran
What was the real name of Abu Lahab?,"A. Abdul Aziz

C. Abdul Hakeem
D. None of these",B. Abdul Aza
In which sea Firon was drowned?,"A. Mediterranean sea
B. Arabian sea

D. None of these",C. Qulzum sea
What is the original name of iblis?,"B. Janaha
C. Chaleepa
D. None of these",A. Azazil
Name the Sahaba Who lagged behind and did not answer the call to fight in the Battle of Tabuk?,"A. Hazrat kaab bin Malik R.A
B. Hazrat Hilal bin Umiyah R.A
C. Hazrat Murarah R.A",D. All of these
Who was the first killer of the world?,"A. Habeel

C. Abu Jahil
D. None of these",B. Qabeel
Sa’ad bin abi Waqas was the governor of iraq in the reign of __________?,"A. Hazrat Abu Bakar (R.A)

C. Hazrat Usman (R.A)
D. Hazrat Ali (R.A)",B. Hazrat Umar (R.A)
How many times the word “zakat” came together with “salat” in Quran?,"A. 28

C. 46
D. None of these",B. 32
Who lead Muslim forces during the ”Crusades”?,"A. Harun-Ur-Rashid
B. Walid-bin-Abdul Malik

D. Ahmad Shah Qachar",C. Salah-ud-Din Ayubi
The Muslims invaded Spain in ____________?,"B. 722 A.D
C. 706 A.D
D. 730 A.D",A. 711 A.D
Hazrat Abu Bakr Siddiq (R.A.) caliphate Era is from ______ Hijri?,"A. 11 to 12 Hijri

C. 11 to 14 Hijri
D. 11 to 15 Hijri",B. 11 to 13 Hijri
What was the mother name of Hazrat Abdul Mutlib?,"A. Fatima
B. Habiba
C. Haleema",D. Salmah
Who put circles for the first time in Quran-e-Pak?,"A. Imam Malik R.A
B. Imam Shafi R.A

D. All of these",C. Hazart Abu al-Aswad al-Du’ali RA
Who was the youngest son of Hazrat Muhammad (SAW)?,"A. Hazrat Abdullah
B. Hazrat Qasim

D. Hazrat Abdurrehman",C. Hazrat Ibrahim
Prophet addressed Khutba-e-Jumaa for first time in _________ Hijrah ?,"B. 2nd
C. 3rd
D. 4th",A. 1st
Duration of toofan-e-Nooh?,"A. 8 months
B. 9 months

D. 7 months",C. 6 months
How many years after the Hazrat Adam A.S the event of Toofan-e-Noah occurred?,"B. 2252 years
C. 2262 years
D. 2270 years",A. 2242 years
Jannat al-Baqi( ???????? ???????????????) is a ____________.,"A. Mosque

C. Heaven name
D. Both A & C",B. Cemetery
Hazarat Abu Sufyan (RA) did belonged to ____________?,"A. Banu Asad

C. Banu Adi
D. None of these",B. Banu Ummaya
Hazarat Usman (RA) did belong to __________?,"B. Banu Tamim
C. Banu Zuhra
D. None of these",A. Banu Ummaya
Which of the following was the tribe of Hazrat Amina (R.A)?,"A. Banu Saad

C. Banu Adi
D. None of these",B. Banu Zuhra
Which surah is called preface of Holy Quran?,"A. Surah  Al-Rehman

C. Ikhlas
D. None of these",B. Surah Fateha
Which surah is called surah-e-Shukr?,"A. Surah Ikhlas
B. Surah Baqarah

D. Surah Al-Rehman",C. Surah Fateha
Which surah is called Zeenat-e-Quran ?,"B. Surah Fateha
C. Surah Baqarah
D. None of these",A. Surah Rehman
Which surah is called Surah-tul-Insan?,"B. Yasin
C. Ikhlas
D. None of these",A. Al-Dahr
Spain was conquered by Muslims in which century?,"B. 712 CE
C. 713 CE
D. 714 CE",A. 711 CE
Gibraltar word is famous on the name of which Islamic warrior ?,"A. KHALID BIN WALID
B. HAZRAT ALI
C. AMIR HAMZA",D. TARIQ BIN ZIYAD
Which Sura is the name of one Holy war?,"A. Room

C. Fathi
D. Nasr",B. Ahzab
Which Sura is the name of one metal?,"A. Ra’ad

C. Ahzab
D. HUD",B. Hadeed
Which Sura is called the heart of Holy Qur’an?,"A. Iklas

C. Fatiha
D. Mulk",B. Yaseen
What was the age of Hazrat Adam (A.S) ?,"A. 850 Years

C. 740 Years
D. None of These",B. 950 Years
What is literally meaning of surah Al falaq?,"A. To help
B. Clot of blood

D. Expansion",C. The Daybreak
Who is most popular Khalifa in the period of Abbasid Khalifa?,"A.  Mamoon-Ur- Rasheed

C. Mutasim Bilaha
D. Muztasir Bilaha",B. Haroon -Ur- Rasheed
How many idols are described in Surah Nuh?,"A. 2
B. 3

D. None of These",C. 5
What is meaning of Alm Nashrah ?,"A. Abundance
B. Ornaments

D. None",C. Expansion
Bride of Qur’an is ________?,"A. Surah Yaseen

C. Surah Al Muzzamil
D. None",B. Surah Rahman
Surah Nahl means _________?,"B. Ant
C. Camel
D. Wrapped in gramments",A. Honey bee
Last two surah of Holy Qur’an’s are________?,"B. Surah Alaq & Surah Ikhlas
C. Surah Al Muzzamil & Mudathir
D none of these",A. Surah Al falaq & Surah An Nas
What’s literally meaning of surah An Nas____?,"B. Opening
C. Daybreak
D. Intimate",A. Mankind
Ghar-e- Sor is mentioned in ________?,"A. Surah Al Inaam
B. Surah Al Baqra

D. Surah Alaq",C. Surah Al Tauba
Command against juva & amputation of hands came in which hijrah ?,"A. 5th A.H
B. 7th A.H

D. 9th A.H",C. 8th A.H
How many times Hazrat Jibreel (AS) is mentioned in holy Qur’an?,"A. Two

C. Four
D. None of These",B. Three
Where is the grave of Hazrat Aisha (R.A.)?,"A. Masjed nabwe
B. Makkah mukarma

D. None of These",C. Jannat al-Baqi
First census of Islamic world in __________ period.,"A. Hazrat Abu Bakar’s

C. Hazrat Usman’s
D. Hazrat Ali’s",B. Hazrat Umar’s
The Hijri Calendar was innovated by: ___________?,"A. Hazrat AbuBakar (RA)
B. Hazrat Usman (RA)

D. None of these",C. Hazrat Umar (RA)
The battle of Hunain was fought in _____ AH.,"A. 6
B. 7

D. 9",C. 8
Surah ____________ is revealed in respect of Ahle Bayt.,"A. Baqarah
B. Luqman

D. Nisa",C. Ahzab
How many times “Fabi Ala i Rabbikuma Tukazziban “mentioned in Surah Rahman?,"A. 34 times
B. 30 times
C. 33 times",D. 31 times
Najid and Hejaz are the old names of ___________?,"A. Makkah and Madina

C. UAE
D. Dubai and Abu Dhabi",B. Saudi Arabia
Saabi is one who _________ his religion?,"A. Fight for
B. Believe in

D. None of these",C. Changes
How many encounters took place between the Muslims and non Muslims during the life of the Holy Prophet (PBUH)?,"A. 52
B. 72

D. 62",C. 82
Hazrat Saeed bin Zaid (R.A) is the  ___________?,"A. Poet of the Holy Prophet

C. Sword of Allah
D. All of these",B. Sea of knowledge
Hazrat Dawood A.S is called ____________?,"A. Speaker of Allah
B. Lion of Allah

D. Sword of Allah",C. Caliph of Allah
Hazrat Umar R.A is called ____________?,"B. Sword of Allah
C. Lion of Allah
D. None of these",A. Farooq-e- Azam
Hazrat Musa A.S is called: ____________?,"A. Man of Allah
B. Caliph of Allah
C. Sword of Allah",D. Speaker of Allah
Who was the ?rst male Shaheed (martyr) of Islam?,"A. Hazart Shoiab Roomi (R.A)

C. Hazart Zaid Bin Haris (R.A)
D. Hazart Hamza (R.A)",B. Hazart Haris Bin Halla (RA)
Tasbih means?,"B. Praising of God
C. forgetfulness
D. None of these",A. Glorifying of God
Sujud sahwi is the sajad of  ___________?,"B. Need
C. Recitation
D. None of these",A. Forgetfulness
On 8th Zil-Hajj stay at Mina is said to be ___________?,"A. Yum-e- Arafat

C. Tawaf-e-Wadoom
D. None of these",B. Yum-e- Tarvia
Hazrat Amir Muawiyah R.A is the ____________ ?,"B. Sea of knowledge
C. Sword of Allah
D. None of these",A. Writer of Revelation
In which Sura the law of inheritance mentioned?,"B. Surah Ma’ida
C. Surah Noor
D. Surah Anbiya",A. Surah Nisa
"The name of the jew in madina, fought in battle of uhad alongside the holy prophet against the pagans of Mecca, and got martyrdom is _________?","B. kab ibn al ashraf
C. Huyayy ibn Akhtab
D. None of these",A. Mukhayriq
How many Years Amma Halima take care of Prophet Muhammad (PBUH)?,"A. 5 Years
B. 8 Years

D. None of These",C. 6 Years
Which of the following is an ethnic religion?,"A. Islam
B. Christianity

D. None of these",C. Judaism
"The 45th surah of Quran is “al-jathiya”, which means ____________?","A. The sand dunes

C. Smoke
D. Luxury",B. Upon their knees
Hazrat Umar bin Abdul Aziz was born in which year?,"B. 682 A.D
C. 684 A.D
D. None of these",A. 680 A.D/(61 A.H)
Hazrat Umar bin Abdul Aziz was died in which year?,"A. 718 A.D

C. 719 A.D
D. None of these",B. 720 A.D/101 A.H
What was the age of Hazrat Umar bin Abdul Aziz at the time of death?,"A. 37 years
B. 38 years

D. None of these",C. 39 years
How many years Hazrat Umar bin Abdul Aziz ruled his reign?,"A. 2 years

C. 3 years
D. None of these",B. 2 ½ years
Which prophet is known as imam ul anbiya?,"B. Prophet Ayoub (A.S)
C. Prophet Shoaib (A.S)
D. Prophet Yaqoob (A.S)",A. Prophet Muhammad (SAW)
"The Lut Desert, widely referred to as Dasht-e Lut is located in ?","A. Egypt

C. Sham
D. None of these",B. Iran
Where was Masjid e Zarar?,"A. Iraq

C. Mecca
D. Koofa",B. Madina
What was the first profession of Prophet Muhammad?,"A. sailing

C. Livestock
D. Gardening",B. Trade
How many times has the Quran stressed about Salaat or Namaz paryers ?,"A. 500
B. 66

D. None of These",C. 700
How many tribes of jews were there in Medina?,"A. 2

C. 4
D. 6",B. 3
What was the mother’s name of Hazrat Aisha (R.A) ?,"A. Hazrat Um-e Emman (R.A)
B. Hazrat Um-e Umara  (R.A)

D. Hazrat Um-e Kulsoom (R.A)",C. Hazrat Um-e Ruman (R.A)
What is the relationship between Abdul Rahman and Hazrat Aisha (R.A)?,"B. Only neighborhood
C. No relationship
D. None of These",A. Brother and sister
When Hazrat Amina (R.A) dead at the place of “Abwa” who was  looking after Hazrat Muhammad pbuh?,"A. Hazrat Um -e Ruman
B. Hazrat Um -e Umara
C. Hazrat Um -e Kulsoom",D. Hazrat Um -e Aeman
What was the father’s name of Hazrat Annas R.A ?,"B. Hazrat Harris
C. Hazrat Nasar
D. Hazrat Abdullah",A. Hazrat Malik
What is the mother’s name of Hazrat Annas r.a ?,"A. Hazrat Um -e Aeman (RA)
B. Hazrat Um -e Umara (RA)
C. Hazrat Um -e Ruman (RA)",D. Hazrat Um -e Saleem (RA)
What was the mother’s name of Hazrat Umar Farooq (R.A)?,"B. Safiyah
C. Jaweriyah
D. None of Above",A. Hantamah bint Hisham
Who threw the first arrow for Islam against the infidels?,"A. Hazrat Ameer Hamza R.A
B. Hazrat Obadiah bin Harris R.A

D. Hazrat Ali R.A",C. Hazrat Saad bin Abi Waqas  R.A
When did Abu Sufyan embrace Islam ?,"A. 7th hijrah

C. 9th hijrah
D. None of These",B. 8th hijrah
Who was the 1st Sahabi to get buried in Jannat ul Baqi?,"A. Hazrat Zaid Bin Haris RA

C. Hazrat Zain ul Abideen RA
D. Hazrat Usman e Ghani RA",B. As’asd bin Zararah RA
Sahib Bukhari was compiled by Imam Muhammad Ibn e Ismail al Bukhari and it contains _________ Hadees,"B. 6730
C. 5915
D. None of These",A. 7397
Holy Quran was first translated into Latin in:,"B. 1145
C. 1154
D. None of These",A. 1143
How many times word “Qul” has been repeated in the Holy Quran?,"B. 432
C. 532
D. 632",A. 332
The brothers who sold the land for Masjid e Nabawi belonged  to the __________tribe:,"A. Banu Hashim
B. Banu Qarizah

D. None of these",C. Banu Najjar
Transoxiana was conquered in the reign of ________________Umayyad caliph.,"B. Sulemain bin Abdul Malik
C. Hisham
D. None of these",A. Al Walid bin Abdul malik
King Herodus was the ruler of Palestine at the birth of Hazrat Issa (AS); and he ordered the execution of _____________ who was son of Hazrat Zakriya (AS) and cousin of Hazrat Issa (AS)?,"A. Hazrat Loot (AS)
B. Hazrat Hood (AS)
C. Hazrat Haroon (AS)",D. Hazrat Yahya (AS)
The first color of The Holy prophet’s dome was _________?,"A. green

C. yellow
D. red",B. white
Prayers which were essential in the early period of Islam?,"A. Fajar and Zuhar

C. Fajr and Asar
D. Fajr and Magrib",B. Fajr and Isha
Abdullah bin Ubay was a ________?,"A. Jew
B. Christian

D. Great leader",C. Hypocrite
The Holy Prophet PBUH delivered Khutba Hajjat ul Wida on which Hill?,"A. Safa
B. Marva

D. None of these",C. Jabal al-Rehmat
Where did the Prophet Muhammad (SallAllahu alaihi wasallam) and Hazrat Abu Bakar (Razi Allah) take shelter before proceeding to Al-Madina?,"A. Taaif
B. Mount Uhad
C. Syria",D. Cave of Soor
The Khutba of Hajj (Hajj sermon) is delivered in which mosque?,"A. Masjid Khaif
B. Masjid Haram

D. None of these",C. Masid-e-Nimra
The “Charter of Madina” was issued on 1 AH having _____ articles?,"B. 54
C. 56
D. None of these",A. 47
What is the first manifestation of faith in Islam?,"A. Zakat
B. Prayer

D. Hajj",C. Shahadah (Kalima)
Which of the following is the longest verse of surah Al-Baqarah?,"A. 288
B. 286

D. 281",C. 282
10 Ramzan is death of __________?,"A. Hazrat fatima binte Muhammad
B. Hazrat fatima binte Asad

D. Hazrat Aashiya binte Abu baker",C. Hazrat khadija binte khuwlaid
Who was the compiler of Al-Mouta?,"B. Imam Shafi
C. Imam Ahmad Bin Hambal
D. Imam Abu Hanifa Bukhari",A. Imam Maalik Bin Anas
The Nakhla Mission took place in _________?,"A. Rajab 1 A.H
B. Shaban 1 A.H

D. Shaban 2 A.H",C. Rajab 2 A.H
How many verses are in Surah Mumtahina?,"A. 10
B. 11
C. 12",D. 13
Who has the authority to exempt any person from zakat in an Islamic state?,"A. Caliph
B. Wali/Governor
C. Imam",D. none of these
Who Conquered Iraq?,"B. Hazrat Umar  (R.A)
C. Hazrat abu ubeda bin jirrah  (R.A)
D. Hazrat Abu Huraira (R.A)",A. Hazrat Sa’d bin Abi Waqas (R.A)
Egypt was conquered during the time of __________?,"A. Hazrat Usman (RA)

C. Hazrat Ali (RA)
D. Hazrat Abu Bakar (RA)",B. Hazrat Umar (RA)
The term ” Darul Imarat” means?,"A. Parliament

C. Senate House
D. Bank",B. Governor House
The capital of Ummyad Dynasty was___________?,"A. Madinah
B. Makkah

D. Cairo",C. Damascus
Musa Bin Naseer was Governor of ________?,"A. North America

C. South America
D. Asia",B. North Africa
How many volumes does the book ‘Seerat-un-Nabi’ by Shibli and Suleman Nadvi consist of __________?,"A. 2
B. 3
C. 5",D. 7
For the first time Muslim women took part in the battel of ________?,"A. Badr

C. Khandaq
D. Tabuk",B. Uhud
Hazrat Muhammad (PCBUH) addressed khutba e Jumma for the first time in  ______ masjid?,"B. Nimrah Mosque
C. Masjid Quba
D. None of These",A. Masjid al-Jummah
The Name Of The Thing On Which Our Prophet (p.b.u.h) Travelled To Masjid Aqsa From Makkah?,"A. QASWA

C. DULDUL
D. NONE OF THESE",B. BURRAQ
Who accompanied with Prophet (S.A.W) on visit of Taáif ?,"A. Hazrat Abu Baker
B. Hazrat Umer

D. Hazrat zaid bin sabit",C. Hazrat zaid bin Harith
The Battle of Karbala took place on which Hijri?,"B. 65 AH
C. 68 AH
D. 69 AH",A. 61 AH
Who was known to be the first martyr of Karbala.?,"A. Sakinah bint Hussain
B. The tribe of Bani Asad

D. None",C. Hurr ibn Yazid
How many years was Hazrat Haroon (peace be upon him) older than Mousa (peace be upon him)?,"B. 2 year
C. 5 Year
D. None of these",A. 3 year
What was the age of Hazrat Abbas (R.A) At the time of Karbala Tragedy?,"A. 31
B. 32

D. None of These",C. 33
Prophet Muhammad (PBUH) belonged to __________ family?,"B. Quraishi
C. Makki
D. Madni",A. Hashmi
Prophet Muhammad (PBUH) had __________ sons.,"A. 1
B. 2

D. 4",C. 3
Prophet Muhammad (PBUH) had __________ daughters.,"A. 1
B. 2
C. 3",D. 4
"In the “Sacrilegious wars”, when Prophet Muhammad (PBUH) was 20 years of age, Quraish and their allies were lead by __________.","A. Abu Jahal
B. Abu Lahab
C. Umayah bin Khalaf",D. Harb bin Umayah
To which Prophet the Zabur was revealed by Allah?,"A. Prophet Ibraheem (A.S)

C. Prophet Moosa (A.S)
D. Prophet Essa (A.S)",B. Prophet Dawood (A.S)
To which Prophet the Injeel was revealed by Allah?,"A. Prophet Ibraheem (A.S)
B. Prophet Dawood (A.S)
C. Prophet Moosa (A.S)",D. Prophet Essa (A.S)
Which companion of Prophet (PBUH) was awarded with the title of “The sword of Allah”?,"A. Abu Bakr Siddique (R.A)
B. Umar Farooque (R.A)
C. Ali Al-Murtaza (R.A)",D. Khalid bin Waleed (R.A)
What companion of Prophet (PBUH) was awarded with the title of “The lion of Allah”?,"A. Umar Farooque (R.A)

C. Khalid bin Waleed (R.A)
D. None of these",B. Hamza bin Abdul Mattalib (R.A)
What was the name of Imam Bukhari (R.A)?,"B. Muhammad Ismaeel
C. Muhammad Ibraheem
D. Ismaeel bin Ibraheem",A. Muhammad bin Ismaeel
In the beginning Prophet Muhammad (PBUH) worked as a shepherd for __________?,"B. Banu Asad
C. Banu Ummayya
D. Banu Makhzoom",A. Banu Saad
The “Battle of Yermuk” was fought between Muslims and _________ ?,"B. Jews
C. Iranis
D. Christians",A. Romans
Khateeb-ul-Ambia was the title of __________.,"A. Prophet Dawood (A.S)
B. Prophet Nooh (A.S)
C. Prophet Yaqoob (A.S)",D. Prophet Shoaib (A.S)
Namaz-e-Khasoof is offered at the time of __________ ?,"B. Solar eclipse
C. earthquake
D. heavy rain",A. Lunar eclipse
__________ takes out souls of life bearing creatures.,"A. Jibrael (A.S)
B. Mikael (A.S)
C. Israfeel (A.S)",D. Izraeel (A.S)
Name the Angel who was appointed to deliver messages to Prophet Muhammad (PBUH) from Allah?,"B. Mikael (A.S)
C. Israfeel (A.S)
D. Izraeel (A.S)",A. Jibrael (A.S)
