question,wrong_choices,correct_answer
"How many Pakistani prisoners were released from KSA after the order of Prince Muhammad bin Salman by the request of PM Imran Khan?","2000, 2077, 2187","2107"
"For which documentary Sharmeen Obaid-Chinoy’s nominated at the annual Vision Awards 2019?","Saving FAce, Playing Sports, Save Women","Student Athlete"
"People who pay the most tax are true VIPs of Pakistan, says______ on 20 February ,2019 ?","FM Shah Mahmood Qureshi, Fawad Chaudhry, Asad Umar","PM Imran Khan"
"Recently, Which Provisional Assembly’s Speaker was arrested by NAB on 20-Feb-2019?","Punjab Assembly, Baluchistan Assembly, KPK Assembly","Sindh Assembly"
"When was Rear Admiral Muhammad Fayaz Gilani takes over coastal command of Pakistan Navy?","17th February 2018, 14th August 2018, None of these","27th January 2019"
"Sardar Usman Buzdar belongs to which district of Punjab?","Layyah, Rajanpur, Multan","Dera Ghazi Khan"
"India has raised customs duty to _________ percent on all goods imported from Pakistan?","100%, 150%, 300%","200%"
"Who has been appointed as chairman of Public account committee in Baluchistan?","Mian Shahbaz Sharif, Zubbaid Jalal, Sheikh Rashed","Akhtar Hussain Langove"
"Polio virus is reported in How many cities of Pakistan in Feb 2019?","2 Cities, 25 Cities, 15 Cities","10 Cities"
"How many agreements and Memorandums of understanding (MoUs) have signed b/w Pakistan and Saudi Arabia on Feb 18,2019.","12, 2, 20","7"
"President Arif Alvi conferred __________ highest of civil award of Pakistan to Saudi Crown Prince Mohammed bin Salman on Feb 18, 2019?","Sitara-e-Pakistan, Hilal-e-Pakistan, None of these","Nishan-e-Pakistan"
"When Saudi Crown Prince Mohammad bin Salman arrived in Pakistan for a two-day visit?","16 Feb 2019, 18 Feb 2019, None of above","17 Feb 2019"
"Which Country signs $10 bn gas pipeline agreement with Pakistan?","Iran, China, None of these","Russia"
"PM khan launched first phase of the countrywide Sehat Insaf Card scheme on___________?","27th December 2018, 28th January 2019, None of These","4th February 2019"
"Who has lead to Islamabd United as a Captain in PSL-4?","Darren samy, Sarfaraz Ahmed, Shoaib malik","Muhammad Sami"
"Which of the following team lead as Captain by Shoaib Malik in PSL-4?","Islamabad United, Peshawar zalmi, Quetta gladiators","Multan sultan"
"Which of the following team was declared winner of the skiing gala at the 9,000-foothigh ski slope in Malam Jabba?","The Civil Aviation Authority team, Pakistan Police team, All of these E. None of them","Swat team"
"According to Kaspersky Lab report, Pakistan ranked _____ among most insecure countries of the world in Cyber Security?","6th, 8th, 9th","7th"
"_________ birth anniversary of Faiz Ahmed Faiz observed on 13 Feb 2019?","104th, 116th, None of above","108th"
"Name the youngest 12 years old Pakistani Student selected in NASA one week internship program, which includes training for next-generation astronaut training experience.","Arfa Karim, Malala Yousafzai, None of these","Raadeyah Aamir"
"Who has become the Ambassador of Pakistan Softball ?","Feryal Tapur, Sana Mir, Nida Dar","Feryal Gauhar"
"The Prevention of Electronic Crimes Act was passed in Pakistan in the year:","2013, 2014, 2015","2016"
"Which City Administration has launched an android application for official prices of different commodities?","Peshawar, Islamabad, Lahore","Karachi"
"CM of which province has formally unveiled five-year education policy entitled “The New Deal 2018-23” to transform school education with a focus on improving, learning, access, retention and equity and governance?","Sindh, KPK, Balochistan","Punjab"
"Which of the following bowler has completed first hat-trick of PSL-4?","Shadab Khan, Faheem Ashraf, Wahab Riaz","Muhammad Sami"
"Which Court cancels contract for IDEAS 2020 Defence Exhibition?","PHC, LHC, BHC","SHC"
"Which Province launched Online Tax Collection System on 12 February 2019?","KPK, Punjab, Sindh","Baluchistan"
"how much amount approved for revival of two grounded PIA aircraft in Feb 2019?","Rs 4.6 billion, Rs 6.6 billion, Rs 9.6 billion","Rs 5.6 billion"
"What is the name of the only son of Huseyn Shaheed Suhrawardy 5th PM of Pakistan, who (son) died on 12-02-2019?","Hamza Suhrawardy, Jawad Suhrawardy, Shibli Suhrawardy","Rashid Suhrawardy"
"Which new passenger train inaugurated by PM of Pakistan on 12-02-2019?","Cholistan Express, Thar Express, Bahawalpur Express","Thal Express"
"When PM Imran inaugurates online tracking system in Pakistan Railways?","9th, February 2019, 10th, February 2019, 11th, February 2019","12th, February 2019"
"Which Bank launches One-Touch Banking biometric solutions for the first time in Pakistan?","HBL, Bank Al Falah, National bank","Bank Islami"
"Pakistan’s youngest Taekwondo athlete who won the Bronze medal during the 7th Fujairah Open International Taekwondo Championship in UAE is_________?","Ayesha Iktikhar, Sana Ayaz, Samina Baig","Ayesha ayaz"
"National Database and Registration Authority (Nadra) has tracked over_________Pakistanis who have registered themselves as Afghan refugees?","50,000, 30,000, 40,000","10,000"
"Which of the following Pakistani Player will lead national Men’s cricket team till world cup 2019 as per official announcement by PCB chairman?","Imad Wasim, Shoaib Malik, Shadab Khan","Sarfaraz Ahmed"
"International Kashmir Conference was held by Pakistan on the evening of Kashmir Solidarity Day in which country?","USA, Russia, Pakistan","UK"
"Shah Mahmood Qureshi led a delegation of around a dozen senators from all parties of Pakistani parliament to present the case of Kashmir before the__________?","USA parliamentarians, German parliamentarians, Russian parliamentarians","British parliamentarians"
"Earthquake which hitted many parts of Pakistan including Islamabad on 5th Feb 2019.What was the magnitude of the earthquake?","4.5, 5, 5.8","5.6"
"The Shahid Afridi Foundation together with___________distributed winter clothing to underprivileged people of Balochistan on 1st Feb 2019?","Pakistan Airforce, Pakistan Navy, Pakistan Coast Guards","Pakistan Army"
"Which of the followig international commentator is a part of HBL PSL 2019 commentary panel?","Mathew Hayden, Dany Morrison, Micheal Slater","E. All of the above"
"Who has become the first overseas Pakistani to invest in Pakistan Banao Scheme?","Chaudhry Shujaat, Abdul Sattar, Ahmed Raza","Chaudhry Hameed"
"What will be the Profit rate on three years plan for overseas Pakistanis who will invest in Pakistan Banao Scheme?","6.75 percent payable bi-annually, 6.25 percent payable annually, 6.25 percent payable annually","6.25 percent payable bi-annually"
"What is the minimum amount fixed that an overseas Pakistani have to invest for registeration of Pakistan Banao Scheme?","USD 10,000, USD 15,000, USD 50,000","USD 5,000"
"PM Imran Khan has inaugurated ‘Pakistan Banao Certificates’ scheme to attract investment from_____________to help strengthen the national economy.","Muslim nations, Pakistani Millionares, Dual Nationals E. All of the above","Overseas Pakistanis"
"Which of the following famous personality of Pakistan visited Pakistan cricket team’s dressing room in S.Africa on 1st Feb 2019?","Ex-CJP Mian Saqib Nisar, Foreign minister Shah Mehmood Qureshi, Ex-President Perveez Musharaf","Army chief General Bajwa"
"Which Pakistani player was banned by ICC for 4 matches as he made a racial comment toward South African all-rounder Andile?","Babar Azam, Hassan Ali, Shadab Khan","Sarfraz Ahmed"
"Prime Minister Imran Khan has ordered to add CEO of TouchSky Group to the task force for sports,because he was the man behind bringing Kaka and Figo to Pakistan.Who is the current CEO of Touchsky Group?","Ehsan Mani, Ijaz Butt, Mian Abdul Rasheed","Ahmer Kunwar"
"Recently which franchise of PSL held a cricket camp in Ankara to select players for its squad?","Lahore Qalandars, Quetta Gladiators, Karachi Kings","Peshawar Zalmi"
"Which of the following Pakistan Super League (PSL) franchise has appointed the popular Pashto singer Gul Panra as it’s regional brand ambassador for the 2019 season?","Lahore Qalandars, Multan Sultans, Karachi kings","Peshawar Zalmi"
"Which Paskitani bowler performed a brilliant ‘hat-trick’ in a Twenty20 match of the Bangladesh Premier League (BPL) on 28th Jan 2019?","Sohail Tanvir, JunaidKhan, Bilawal Bhatti","Wahab Riaz"
"Pakistan government auctioned a bat and ball signed by__________at the dam fundraising campaign in South Africa to raise funds for the construction of Diamer Bhasha and Mohmand dams?","Ramiz Raja, Shahid Afridi, AB De villiers E. All of these","Imran Khan"
"Which of the following KPK minister has welcomed a Chinese national to the path of Islam and guided him to recite Kalima?","Muhammad Atif Khan, Muhammad Ishtiaq Umer, Kamran Khan Bangash","Amjad Ali"
"Punjab government has constituted a__________member special medical board for exmination/management of the health of former PM Nawaz Sharif?","2, 4, 8","6"
"Which Pakistani-American top chef has died recently from a rare form of bone cancer?","Shamim mirza, Hina Khan, Razia Sultana","Fatima Ali"
"Pakistan has announced closure of its consulate general in Mazar-i-Sharif following a foiled bid of a grenade attack. Mazar-i-Sharif is a fourth largest city of__________?","Iran, Iraq, Yemen","Afghanistan"
"Which state owned Organization of Pakistan launched “Clean, Green and Behave Good” campaign on Feb 1 2019?","PIA, Tourism development corporation of Punjab, NESPAK","Pakistan Railway"
"Which country has recently announced the new visa policy for promoting tourism in the country?","India, Bangladesh, Iran","Pakistan"
"Begum Nahid passed away in London on 25th Jan 2019.She was the wife of which former president of Pakistan?","Mamnoon Hussain, Muhammad Rafiq Tarar, Farooq Leghari","Iskander Mirza"
"Who is the Current Ambassador of Pakistan to Havana, Cuba?","Zahid Nasr UllahKhan, Mr Sajid Bilal, None of these","Sahibzada Ahmed Khan"
"Who is the Current Ambassador of Pakistan to Serbia?","Dr Asad Majeed Khan, Salman mirza, Ali nawaz","Shehryar Akbar Khan"
"Who is the Current Ambassador of Pakistan to Morocco?","Aitzaz Ch., Sohail Mehmood, Maleeha Lodhi","Hamid Asghar Khan"
"Govt of Kpk approved ________ million dollar to establish the first female youth club in Peshawar?","500, 600, 700","400"
"Which provincial police of Pakistan has launched the Mobile App with the name of Police4u?","kpk police, Punjab Police, Balochistan police","Sindh Police"
"On January 04 2019, Pakistan finalized the terms and conditions of a support package of about 6.2 billion dollars with__________?","Saudi Arabia, Turkey, China","UAE"
"Pakistan and Saudi Arabia signed official MOUs of worth___________ for bilateral cooperation on 17 February 2019.","$10 billion, $30 billion, $40 billion","$20 billion"
"Currently how many Pakistani’s are working in KSA and sending remittance between $5 billion to $6bn?","2 million, 3 million, 3.5 million","2.5 million"
"The HBL Pakistan Super League 4th edition trophy was unveiled in _________?","Sharjah international cricket stadium, Abu Dhabi international cricket stadium, None of above","Dubai international cricket stadium"
"In top three Best Mobile Government Apps out of over 4,600 entries at the “World Government Summit 2019” held in Dubai, the first Position was secured by__________?","Pakistan Citizen Portal, China security Smart App, US-based app NYC 311","Indonesia’s Qlue Smart City App"
"The Pakistan Citizens’ Portal app, launched in 28 October last year was declared the ___________best government mobile application in the world at the World Government Summit in Dubai?","First, Third, Fourth","Second"
"How many Countries’s Navies Participated in 5 day Multinational Maritime Exercise ” AMAN-19″ with a slogan of ”Together for Peace” which was started on 8 Feb 2019?","44, 47, 48","46"
"The Universal Service Fund (USF) awarded a contract worth _________ million to a private cellular operator for deploying broadband services in North Waziristan tribal district?","230 million, 248 million, 268 million","258 million"
"The Palwama Attack took place in Jamu Kashmir on____________?","28 February 2018, 1 March 2019, 12 February 2019","14 February 2019"
"Approximate number of cancer cases yearly reported in Pakistan is_________?","1480, 14800, 15000","148000"
"“Standard & Poor’s” (S&P) downgraded Pakistan’s Credit rating from B to___________?","B PLUS, C, C NEGATIVE","B NEGATIVE"
"In Pakistan first polio case of 2019 was reported in ___________?","Karachi, Larkana, Mianwali","Bajaur"
"Who is the Current Ambassador of Pakistan to UK?","Mr Masood khalid, Ali Jahangir Siddiqui, Syed Ibn-e-Abbas","Mr. Nafees Zakaria"
"Who is the Current Ambassador of Pakistan to Canada?","Riaz Mohammad Khan, Mr Masood Khalid, Salman Bashir","Mr. Raza Bashir Tarar"
"Who becomes first Asian woman to play 100 T20Is?","Mithali Raj, Bismah Maroof, Sidra Ameen","Sana Mir"
"Ayesha Ayaz won Bronze medal in 7th Fujairah Taekwondo UAE at the age of________?","5, 6, 7","8"
"Pakistan has been hosting the maritime multinational naval drill ‘AMAN’ since_________ ?","2006, 2008, 2009","2007"
"Which of the following Political leader of PTI has resigned after being arrested by NAB on 6 Feb 2019 ?","Jahanger tareen, Usman buzdar, None of these","Aleem khan"
"What is name of satellite developed by The King Abdul Aziz City for Science and Technology (KACST) and Lockheed Martin Space on 5 Feb 2019?","SGS-2, SJS-1, None of these","SGS-1"
"When Eighteenth Amendment of the Constitution of Pakistan was passed by the National Assembly of Pakistan?","April 8, 2018, April 8, 2019, April 8, 2011","April 8, 2010"
"The ninth National Finance Commission (NFC) meeting was deadlocked since_________?","July 2016, July 2017, July 2018","July 2015"
